CategoryID,CategoryLevel,CategoryName,CategoryParentID,UpdateTime,CategoryVersion
23739,3,Victoria,3499,,
123785,4,Embossed Issues,23739,,
23740,4,Line-Engraved Issues,23739,,
23741,4,Surface-Printed Issues,23739,,
113012,4,Penny Blacks,23739,,
3511,4,Other Victoria,23739,,
65130,3,Booklets,3499,,
65131,4,Pre-1953,65130,,
65132,4,Pre-Decimal (1953-1970),65130,,
3504,4,Stitched Booklets (1971-Now),65130,,
65133,4,Folded Booklets (1976-2000),65130,,
65134,4,Barcode Booklets (1987-Now),65130,,
65135,4,Prestige Booklets,65130,,
65136,4,Other Booklets,65130,,
65137,3,Commemorative,3499,,
65138,4,Pre-1960s,65137,,
65139,4,1960s,65137,,
65140,4,1970s,65137,,
65141,4,1980s,65137,,
3513,4,1990s,65137,,
65142,4,2000s,65137,,
65144,3,Covers,3499,,
65145,4,Pre-Stamp,65144,,
65146,4,Victoria (1840-1901),65144,,
65147,4,Edward VII (1901-1910),65144,,
65148,4,George V (1910-1936),65144,,
65149,4,Edward VIII (1936),65144,,
65150,4,George VI (1936-1952),65144,,
3502,4,Elizabeth II (1952-Now),65144,,
65151,4,Event Covers,65144,,
65158,3,First Day Covers,3499,,
65159,4,Pre-1952,65158,,
65160,4,1953-70,65158,,
65161,4,1971-Now,65158,,
65163,5,Booklet Panes,65161,,
73183,5,Commemoratives,65161,,
65162,5,Definitives,65161,,
3501,5,Officials,65161,,
65164,5,Other FDCs 1971-Now,65161,,
80117,3,Fiscals/ Revenues,3499,,
70091,3,Local Issues,3499,,
70092,3,Officials,3499,,
65165,3,PHQ Cards,3499,,
3505,3,Plate Block/ Multiples,3499,,
101763,3,Postage Dues,3499,,
65143,3,Presentation Packs,3499,,
65166,3,Regional Issues,3499,,
93832,4,Alderney,65166,,
93833,4,Guernsey,65166,,
65167,4,Jersey,65166,,
65168,4,England,65166,,
65169,4,Isle of Man,65166,,
65170,4,Northern Ireland,65166,,
65171,4,Scotland,65166,,
65172,4,Wales,65166,,
123784,4,Other Regional Issues,65166,,
3500,3,Sheets,3499,,
65154,3,Collections/ Mixture,3499,,
65155,4,Covers,65154,,
65156,4,First Day Covers,65154,,
113011,4,Kiloware,65154,,
3503,4,Stamps,65154,,
65157,4,Other Collections/ Mixture,65154,,
3498,3,Other British Stamps,3499,,
65174,2,Commonwealth/ British Colonial,260,,
73184,3,Aden,65174,,
73185,3,Anguilla,65174,,
73186,3,Antigua & Barbuda,65174,,
73187,3,Ascension Island,65174,,
3468,3,Australia,65174,,
3467,4,National,3468,,
3469,4,States,3468,,
80107,4,Australian Antarctic Territory,3468,,
80108,4,Christmas Island,3468,,
73196,4,Cocos/ Keeling Is,3468,,
80109,4,Other Australian Stamps,3468,,
3496,3,Bahamas,65174,,
70094,3,Bahrain,65174,,
73188,3,Barbados,65174,,
80112,3,Basutoland/ Lesotho,65174,,
73189,3,Bechuanaland/ Botswana,65174,,
73190,3,Bermuda,65174,,
73191,3,British Antarctic Territory,65174,,
80113,3,British Guiana/ Guyana,65174,,
91576,3,British Indian Ocean Territory,65174,,
80114,3,British Honduras/ Belize,65174,,
80115,3,British Levant,65174,,
73192,3,British Virgin Islands,65174,,
73193,3,Brunei,65174,,
80116,3,Burma,65174,,
3478,3,Canada,65174,,
3477,4,National,3478,,
3485,4,Provincial,3478,,
73194,3,Cayman Islands,65174,,
73195,3,Ceylon,65174,,
73197,3,Cook Is/ Aitutaki/ Penrhyn,65174,,
73198,3,Cyprus,65174,,
73199,3,Dominica,65174,,
65177,3,Falkland Is & Dependencies,65174,,
65179,3,Fiji,65174,,
73200,3,Gambia,65174,,
73201,3,Gibraltar,65174,,
73202,3,Gilbert & Ellice Is/ Kiribati,65174,,
73203,3,Gold Coast/ Ghana,65174,,
73204,3,Grenada,65174,,
93831,3,Heligoland,65174,,
65176,3,Hong Kong,65174,,
70088,3,India,65174,,
73205,3,Jamaica,65174,,
73206,3,Kenya/ Uganda/ Tanganyika,65174,,
70096,3,Kuwait,65174,,
73208,3,Leeward Islands,65174,,
73209,3,Malaya/ Malaysia/ S. Setts.,65174,,
91575,3,Maldive Is.,65174,,
65178,3,Malta,65174,,
73210,3,Mauritius,65174,,
73211,3,Montserrat,65174,,
80110,3,Morocco Agencies,65174,,
73212,3,Nauru,65174,,
80111,3,New Hebrides/ Vanuatu,65174,,
70089,3,New Zealand,65174,,
73213,3,Nigeria,65174,,
73214,3,Niue,65174,,
73215,3,Norfolk Island,65174,,
73216,3,North Borneo,65174,,
90895,3,Northern Rhodesia/ Zambia,65174,,
73217,3,Nyasaland/ BCA/ Malawi,65174,,
73218,3,Pakistan/ Bahawalpur,65174,,
98957,3,Palestine,65174,,
73219,3,Papua New Guinea,65174,,
73220,3,Pitcairn Island,65174,,
73221,3,Rhodesia/ Zimbabwe,65174,,
73222,3,St Helena,65174,,
73223,3,St Kitts & Nevis,65174,,
73224,3,St Lucia,65174,,
73225,3,St Vincent/ Grenadines,65174,,
73226,3,Samoa,65174,,
73227,3,Sarawak,65174,,
73228,3,Seychelles,65174,,
73229,3,Sierra Leone,65174,,
73230,3,Singapore,65174,,
73231,3,Solomon Islands,65174,,
80120,3,Somaliland Protectorate,65174,,
65175,3,South Africa,65174,,
80118,3,South West Africa/ Namibia,65174,,
73233,3,Sudan,65174,,
73234,3,Swaziland,65174,,
73236,3,Tonga,65174,,
73237,3,Trinidad & Tobago,65174,,
73238,3,Tristan da Cunha,65174,,
73239,3,Turks & Caicos Is,65174,,
73240,3,Tuvalu,65174,,
73242,3,Zanzibar,65174,,
80119,3,Collections/ Mixture,65174,,
123783,3,Omnibus Issues,65174,,
263,3,Other Commonwealth Stamps,65174,,
692,2,Africa,260,,
47174,2,Asia,260,,
145822,3,Afghanistan,47174,,
123786,3,Bhutan,47174,,
3487,3,China,47174,,
123787,3,Indonesia,47174,,
3492,3,Japan,47174,,
47175,3,Korea,47174,,
123788,3,Laos,47174,,
123789,3,Mongolia,47174,,
91577,3,Nepal,47174,,
91578,3,Philippines,47174,,
91579,3,Taiwan,47174,,
47176,3,Thailand,47174,,
91580,3,Vietnam,47174,,
145823,3,Collections/ Mixture,47174,,
693,3,Other Asian Stamps,47174,,
4742,2,Europe,260,,
47159,3,Albania,4742,,
47160,3,Austria,4742,,
4744,3,Belgium & Colonies,4742,,
47161,3,Bulgaria,4742,,
91581,3,Croatia,4742,,
47162,3,Czechoslovakia,4742,,
3497,3,Denmark/ Faroe Is,4742,,
65181,3,Estonia/ Latvia/ Lithuania,4742,,
47170,3,Finland,4742,,
3488,3,France & Colonies,4742,,
3489,3,Germany & Colonies,4742,,
47163,3,Greece,4742,,
47164,3,Greenland,4742,,
4748,3,Hungary,4742,,
47172,3,Iceland,4742,,
4745,3,Italy & Area,4742,,
73243,3,Liechtenstein,4742,,
47165,3,Luxembourg,4742,,
73244,3,Monaco,4742,,
47166,3,Netherlands & Colonies,4742,,
47167,3,Norway,4742,,
47168,3,Poland,4742,,
4746,3,Portugal & Colonies,4742,,
47169,3,Romania,4742,,
3495,3,Russia & Area,4742,,
3493,3,Spain & Colonies,4742,,
47171,3,Sweden,4742,,
4749,3,Switzerland,4742,,
65182,3,Turkey,4742,,
65183,3,Yugoslavia,4742,,
80121,3,Collections/ Mixture,4742,,
699,3,Other European Stamps,4742,,
3490,2,Ireland,260,,
4747,2,Central & South America,260,,
145824,3,Argentina,4747,,
145825,3,Bolivia,4747,,
145826,3,Brazil,4747,,
145827,3,Chile,4747,,
145828,3,Colombia,4747,,
145829,3,Costa Rica,4747,,
145830,3,Cuba,4747,,
145831,3,Ecuador,4747,,
145832,3,El Salvador,4747,,
145833,3,Guatemala,4747,,
145834,3,Haiti,4747,,
145835,3,Honduras,4747,,
3494,3,Mexico,4747,,
145836,3,Nicaragua,4747,,
145837,3,Panama,4747,,
145838,3,Paraguay,4747,,
145839,3,Peru,4747,,
145840,3,Uruguay,4747,,
145841,3,Venezuela,4747,,
47173,3,Collections/ Mixture,4747,,
4743,3,Other Central & South America,4747,,
123790,2,Middle East,260,,
123791,3,Bahrain,123790,,
123792,3,Egypt,123790,,
123793,3,Iran,123790,,
123794,3,Iraq,123790,,
123795,3,Israel,123790,,
123796,3,Jordan,123790,,
123797,3,Kuwait,123790,,
123798,3,Lebanon,123790,,
123799,3,Oman,123790,,
131628,3,Palestine,123790,,
123800,3,Qatar,123790,,
123801,3,Saudi Arabia,123790,,
123802,3,Syria,123790,,
123803,3,UAE,123790,,
123804,3,Yemen,123790,,
145842,3,Collections/ Mixture,123790,,
3491,3,Other Middle Eastern Stamps,123790,,
261,2,United States,260,,
675,3,19th Century Used,261,,
676,3,19th Century Unused,261,,
3461,3,1901-1940 Unused,261,,
679,3,1941-Now Unused,261,,
678,3,1901-Now Used,261,,
681,3,Back of Book,261,,
3463,3,Confederate States,261,,
47148,3,Covers,261,,
686,3,"Errors, Freaks & Oddities",261,,
682,3,Plate Blocks/ Multiples,261,,
50252,3,Plate Number Coils,261,,
688,3,Possessions,261,,
47149,3,Postage,261,,
265,3,Sheets,261,,
683,3,Collections/ Mixture,261,,
262,3,Other United States Stamps,261,,
352,2,Rest of the World,260,,
65193,3,Oceania,352,,
3515,3,United Nations,352,,
696,3,Collections/ Mixture,352,,
700,3,First Day Covers,352,,
264,3,Other World Stamps,352,,
704,2,Philately/ Postal History,260,,
3459,3,Cinderellas,704,,
4750,3,Memorabilia,704,,
697,3,Philatelic Covers,704,,
65184,3,Postal History,704,,
65185,4,Great Britain & Ireland,65184,,
65186,4,Europe,65184,,
3514,4,Rest of the World,65184,,
4751,3,Postal Stationery,704,,
701,3,Publications,704,,
65195,3,Replicas/ Repros/ Forgeries,704,,
113013,3,Stamp Albums,704,,
702,3,Supplies,704,,
705,3,Other Philately,704,,
4752,2,Thematics,260,,
4753,3,Animation/ Cartoons/ Disney,4752,,
98958,3,Art,4752,,
91582,3,Holiday/ Seasonal,4752,,
65207,3,Medical/ Red Cross,4752,,
101765,3,Military,4752,,
70097,3,Music,4752,,
65199,3,Nature,4752,,
65200,4,Birds,65199,,
65201,4,Domestic/ Farm Animals,65199,,
65202,4,Fish/ Marine,65199,,
65203,4,Flowers/ Plants/ Trees,65199,,
65204,4,Insects/ Butterflies,65199,,
65205,4,Reptiles/ Amphibians,65199,,
65206,4,Wild Animals,65199,,
4755,4,Other Nature Thematics,65199,,
4754,3,People,4752,,
70098,3,Royalty,4752,,
65208,3,Sports,4752,,
65209,3,Transport/ Space,4752,,
65210,4,Aircraft/ Flight,65209,,
65211,4,Boats/ Nautical,65209,,
65212,4,Cars/ Motoring,65209,,
113014,4,Concorde,65209,,
65213,4,Space,65209,,
65214,4,Trains/ Rail,65209,,
4757,4,Other Transport Thematics,65209,,
91583,3,Collections/ Mixture,4752,,
703,3,Other Thematics,4752,,
220,1,Toys & Games,220,,
246,2,Action Figures,220,,
175692,3,Animals & Dinosaurs,246,,
158666,3,Anime & Manga,246,,
158671,3,Comic Book Heroes,246,,
158672,3,Designer & Urban Vinyl,246,,
175693,3,Fantasy,246,,
175694,3,Historical Figures,246,,
158679,3,Military & Adventure,246,,
175691,3,Music,246,,
754,3,Sports,246,,
83732,3,Transformers & Robots,246,,
75708,3,"TV, Movies & Video Games",246,,
348,3,Other Action Figures,246,,
49019,2,Beanies,220,,
437,3,Accessories,49019,,
1522,3,Bammers/ Bamm Beanos,49019,,
439,3,Bean Bag Plush,49019,,
1036,3,Ty Attic,49019,,
19205,3,Ty Beanie Babies,49019,,
1623,4,Current,19205,,
1638,4,Retired,19205,,
16479,3,Ty Beanie Boppers,49019,,
1628,3,Ty Beanie Buddies,49019,,
7111,3,Ty Beanie Kids,49019,,
1633,3,Ty Pillow Pals,49019,,
1634,3,Ty Plush,49019,,
441,3,Ty Teenie Beanies,49019,,
1496,3,Ty Trading Cards,49019,,
49020,3,Other Beanies,49019,,
18991,2,Construction Toys & Kits,220,,
56919,3,Bayko,18991,,
93843,3,Ello,18991,,
73248,3,Geomag,18991,,
21254,3,K'NEX,18991,,
18998,3,Lego,18991,,
18993,3,Meccano,18991,,
4318,4,Modern (Post-1980),18993,,
724,4,Vintage (Pre-1980),18993,,
52338,3,Mega Bloks,18991,,
123827,3,Sticklebricks,18991,,
145844,3,Supermag,18991,,
19015,3,Other Construction Toys,18991,,
80546,2,Creative Toys & Activities,220,,
222,2,Diecast & Vehicles,220,,
43841,3,Anson,222,,
45349,3,Auto Art,222,,
43842,3,Bang/ Box / Best,222,,
90918,3,Benbros,222,,
117194,3,Britains,222,,
2494,3,Brooklin,222,,
68397,3,Brumm,222,,
80124,3,Budgie,222,,
2495,3,Burago,222,,
56358,3,Cararama & Hongwell,222,,
91586,3,Charbens,222,,
7311,3,Code 3,222,,
68398,3,Conrad/ NZG,222,,
16480,3,Corgi,222,,
56312,4,Accessories & Catalogues,16480,,
56313,4,Aircraft,16480,,
56314,4,Bus & OOC,16480,,
56315,4,Cars,16480,,
56318,4,Corgi Classics,16480,,
56319,4,Emergency Vehicles,16480,,
109234,4,Farm Tractors/ Vehicles/ Items,16480,,
56320,4,"Husky, Junior & Rockets",16480,,
56321,4,Icon Figures,16480,,
56322,4,James Bond,16480,,
56323,4,Military,16480,,
56324,4,"Novelty, Film & TV",16480,,
106608,4,Superhaulers/ Modern Trucks,16480,,
16481,4,Vintage (Pre-1973),16480,,
47186,4,Collections & Bulk Lots,16480,,
757,4,Other Corgi,16480,,
106610,3,Crescent,222,,
782,3,Danbury Mint,222,,
109236,3,Detail,222,,
56325,3,Dinky,222,,
56326,4,Accessories & Catalogues,56325,,
56327,4,Aircraft,56325,,
56328,4,Cars,56325,,
56331,4,Commercial Vehicles,56325,,
90916,4,Farm Vehicles & Tractors,56325,,
56332,4,"Fire, Ambulance & Police",56325,,
56333,4,Military,56325,,
56334,4,"Novelty, Space, Film & TV",56325,,
56335,4,Public Transport Vehicles,56325,,
73249,4,Collections & Bulk Lots,56325,,
1038,4,Other Dinky,56325,,
106609,3,Dragon,222,,
56336,3,EFE,222,,
91585,3,Eligor,222,,
47190,3,ERTL,222,,
7313,3,Exoto,222,,
113037,3,Ferrari,222,,
69193,3,Franklin Mint,222,,
45350,3,Gearbox,222,,
91587,3,Guisval,222,,
80543,3,Herpa,222,,
224,3,HotWheels,222,,
68399,3,IXO,222,,
47194,3,Jada,222,,
109237,3,Jadi,222,,
80544,3,Joal,222,,
760,3,Johnny Lightning,222,,
91588,3,Kinsmart,222,,
45357,3,Kyosho,222,,
56337,3,Lledo,222,,
56920,4,"Bus, Trolleybus & Tram",56337,,
56338,4,Days Gone Vans,56337,,
56339,5,Austin,56338,,
56340,5,Bedford,56338,,
56341,5,Chevrolet,56338,,
56342,5,Dennis,56338,,
56343,5,Ford,56338,,
56344,5,Morris,56338,,
56345,5,Scammell,56338,,
56346,5,Other Days Gone Vans,56338,,
97092,4,Promotional,56337,,
70101,4,Trackside,56337,,
56347,4,Vanguards,56337,,
80542,4,Collections & Bulk Lots,56337,,
1173,4,Other Lledo,56337,,
90917,3,Lone Star,222,,
2509,3,Maisto,222,,
2505,3,Majorette,222,,
1174,3,Matchbox & Lesney,222,,
7315,4,Accessories & Catalogues,1174,,
2506,4,King Size,1174,,
2507,4,Models of Yesteryear,1174,,
36507,4,Modern (1969-Now),1174,,
56348,5,Current Issues (1991-Now),36507,,
56349,5,Made in China Range (86-91),36507,,
36511,5,Superfast (boxed),36507,,
73250,5,Superfast (unboxed),36507,,
761,5,Other Modern Matchbox,36507,,
19046,4,Regular Wheels & Moko,1174,,
123828,4,Superkings,1174,,
47195,4,Collections & Bulk Lots,1174,,
56351,4,Other Matchbox & Lesney,1174,,
90919,3,Maxi Car,222,,
16483,3,Micro Machines,222,,
9108,3,Minichamps,222,,
9109,4,Formula 1,9108,,
37117,4,Motor Bikes,9108,,
9110,4,Race Saloons,9108,,
9113,4,Road Cars & Military,9108,,
14736,4,Other Minichamps,9108,,
45358,3,Muscle Machines,222,,
225,3,NASCAR,222,,
73251,3,Newray,222,,
109235,3,Norev,222,,
9115,3,ONYX,222,,
56356,3,Oxford Diecast,222,,
90920,3,Polistil,222,,
7316,3,Revell,222,,
80545,3,Rio,222,,
2513,3,Road Champs,222,,
91589,3,Road Signature,222,,
56357,3,Saico,222,,
91590,3,Schabak,222,,
47217,3,Schuco,222,,
109238,3,Shell Classic,222,,
45359,3,Siku,222,,
2515,3,Solido/ Verem,222,,
91591,3,Spark,222,,
43854,3,Sun Star,222,,
90921,3,Teamsters,222,,
56353,3,Tekno,222,,
50286,3,Tomica,222,,
56354,3,Tonka,222,,
56355,3,Tri-ang,222,,
65249,3,Trofeu,222,,
91592,3,Universal Hobbies,222,,
47218,3,Vitesse/ Quartzo/ City,222,,
45360,3,Welly,222,,
19066,3,White Metal/ Hand-Made/ Resin,222,,
65250,3,Unbranded Vehicles,222,,
73252,3,Collections & Bulk Lots,222,,
97093,3,Magazines & Other Publications,222,,
223,3,Other Diecast & Vehicles,222,,
11731,2,Educational Toys,220,,
11732,3,Alphabet,11731,,
11733,3,Geography & History,11731,,
61114,3,LeapFrog & Leapster,11731,,
11734,3,Mathematics,11731,,
11735,3,Music & Art,11731,,
44005,3,Numbers,11731,,
11736,3,Reading & Writing,11731,,
11737,3,Science & Nature,11731,,
123829,3,Special Needs & Autism,11731,,
61113,3,VTech,11731,,
2518,3,Other Educational Toys,11731,,
1082,2,Electronic Pets,220,,
767,2,"Fast Food, Cereal & Sweet Toys",220,,
233,2,Games,220,,
36275,3,Air Hockey,233,,
2550,3,Board & Traditional Games,233,,
145846,4,Articulate,2550,,
117199,4,Avalon Hill,2550,,
2551,4,Backgammon,2550,,
106614,4,Balderdash,2550,,
106615,4,Battleships,2550,,
19081,4,Bingo,2550,,
106616,4,Boggle,2550,,
123856,4,Buckaroo,2550,,
145847,4,Carcassonne,2550,,
2554,4,Chess,2550,,
109243,4,Children's,2550,,
19089,4,Chinese Checkers,2550,,
19090,4,Cluedo/ Clue,2550,,
106617,4,Cranium,2550,,
106618,4,Dingbats,2550,,
2555,4,Dominoes,2550,,
2553,4,Draughts/ Checkers,2550,,
117201,4,Escape From Colditz,2550,,
1178,4,Film & TV,2550,,
106620,4,Game of Life,2550,,
106621,4,Go,2550,,
1177,4,Horror,2550,,
106622,4,Jenga,2550,,
106623,4,Kerplunk,2550,,
98985,4,Ludo,2550,,
2556,4,Mah Jong,2550,,
106624,4,Mastermind,2550,,
19094,4,Monopoly,2550,,
123858,4,Mousetrap,2550,,
109244,4,Operation,2550,,
106625,4,Pictionary,2550,,
145849,4,Quiz Games,2550,,
19096,4,Risk,2550,,
68400,4,Risqué,2550,,
117202,4,Rummikub,2550,,
1179,4,Sci-Fi,2550,,
19097,4,Scrabble,2550,,
106626,4,Snakes & Ladders,2550,,
106627,4,Solitaire,2550,,
1180,4,Sports,2550,,
106628,4,Stratego,2550,,
93844,4,Strategy,2550,,
117203,4,Totopoly,2550,,
106629,4,Trivial Pursuit,2550,,
106630,4,Twister,2550,,
19100,4,Vintage Games (Pre-1980),2550,,
2533,5,Pre-1950,19100,,
98983,5,1950s,19100,,
98984,5,1960s,19100,,
1184,5,1970s,19100,,
145850,4,Who Wants to Be a Millionaire?,2550,,
2558,4,War,2550,,
235,4,Other Board/ Traditional Games,2550,,
19082,3,Card Games,233,,
19083,4,Bridge,19082,,
19084,4,Cribbage,19082,,
68403,4,Playing Cards,19082,,
19085,4,Poker,19082,,
56359,4,Top Trumps,19082,,
2552,4,Other Card Games,19082,,
117204,3,Crazy Bones,233,,
2539,3,Dice & Dice-Based Games,233,,
109245,3,Drinking & After Dinner Games,233,,
1182,3,Electronic Games,233,,
80547,3,Executive Toys & Gadgets,233,,
123859,3,Jokes & Pranks,233,,
55415,3,Mighty Beanz,233,,
75723,3,Murder Mystery,233,,
90922,3,Pocket Money Toys & Games,233,,
63658,3,Pogs,233,,
75724,3,Travel Games,233,,
7317,3,Game Pieces & Parts,233,,
234,3,Other Games,233,,
2613,2,Jigsaws & Puzzles,220,,
19183,3,Jigsaws,2613,,
19187,3,Rubik's Puzzles,2613,,
117198,3,Sudoku,2613,,
19190,3,Vintage Puzzles,2613,,
730,3,Other Puzzles,2613,,
1188,2,Model Kits,220,,
1189,3,Models,1188,,
50296,3,Decals,1188,,
2594,3,Paints & Accessories,1188,,
70109,3,"Scenery, Props & Buildings",1188,,
2595,3,Wooden & Matchstick Kits,1188,,
774,3,Other Model Kits,1188,,
11743,2,Outdoor Toys & Activities,220,,
117214,3,Boomerangs,11743,,
145845,3,Boules/ Petanque,11743,,
137885,3,Bouncy Castles & Inflatables,11743,,
137886,4,Beach Balls,137885,,
137887,4,Bouncy Castles,137885,,
137888,4,Chairs,137885,,
137889,4,Swimming Inflatables,137885,,
137890,4,Water Slides,137885,,
73258,4,Other Inflatables,137885,,
16515,3,Climbing Frames,11743,,
117210,3,Croquet,11743,,
19017,3,Frisbees,11743,,
73257,3,Garden Games & Activities,11743,,
133709,3,Juggling,11743,,
133710,4,Balls,133709,,
133711,4,Clubs,133709,,
133712,4,Diabolos,133709,,
133713,4,Poi,133709,,
109246,4,Other,133709,,
137897,3,Kites,11743,,
137898,4,Single Line Kites,137897,,
137899,4,Stunt Kites,137897,,
137900,4,Power Kites,137897,,
137901,4,Traction Kites,137897,,
2569,4,Other Kites,137897,,
117216,3,Paddling Pools,11743,,
11744,3,Playhouses,11743,,
101767,3,Pogo Sticks,11743,,
137891,3,Ride-on Cars,11743,,
137892,4,Electric & Battery Powered,137891,,
137893,4,Pedal,137891,,
19022,4,Other Ride-on Cars,137891,,
117215,3,Sand Pits & Toys,11743,,
137894,3,Scooters,11743,,
137895,4,Electric Scooters,137894,,
137896,4,Push Scooters,137894,,
61115,4,Other Scooters,137894,,
61116,3,Skates,11743,,
123844,3,Skipping Ropes,11743,,
117211,3,Slides,11743,,
106631,3,Space Hoppers,11743,,
117212,3,Swingball,11743,,
109247,3,Swings,11743,,
117213,3,Tents,11743,,
113040,3,Trampolines,11743,,
11746,3,Tricycles & Trikes,11743,,
11745,3,Water Pistols,11743,,
11742,3,Other Outdoor Toys/ Activities,11743,,
19169,2,Pre-School & Young Children,220,,
2646,3,Brio,19169,,
106605,3,Chicco,19169,,
56367,3,Early Learning Centre (ELC),19169,,
374,3,Fisher Price/ Little People,19169,,
2574,3,Little Tikes,19169,,
2575,3,Playmobil,19169,,
2576,3,Playskool,19169,,
145860,3,Smoby,19169,,
56366,3,Tomy,19169,,
109232,3,Unbranded,19169,,
1197,3,Wooden Toys,19169,,
2529,3,Vintage (Pre-1970),19169,,
19181,3,Other Pre-School,19169,,
2562,2,Radio-Controlled,220,,
19163,3,Aeroplanes,2562,,
19164,4,Aeroplanes,19163,,
34055,4,Aeroplane Engines,19163,,
34056,4,Parts & Accessories,19163,,
73259,4,Other RC Aeroplanes,19163,,
147170,3,Airships/ Blimps,2562,,
140970,3,Boats & Hovercraft,2562,,
140971,4,Boats & Hovercraft,140970,,
140972,4,Parts & Accessories,140970,,
2564,4,Other Boats & Hovercraft,140970,,
19167,3,Cars,2562,,
2565,4,Cars (Battery Operated),19167,,
19168,4,Cars (Petrol/ Nitro),19167,,
140973,4,Car Parts & Accessories,19167,,
44019,4,Other Radio-Controlled Cars,19167,,
123846,3,Helicopters,2562,,
123847,4,Helicopters,123846,,
123848,4,Helicopter Engines,123846,,
123849,4,Helicopter Parts & Accessories,123846,,
2563,4,Other RC Helicopters,123846,,
147161,3,Motorcycles,2562,,
90924,4,Motorcycle Models,147161,,
147162,4,Parts & Accessories,147161,,
147163,4,Other Motorcycles,147161,,
147164,3,Robots,2562,,
91593,4,Robot Models,147164,,
147165,4,Parts & Accessories,147164,,
147166,4,Other Robots,147164,,
147167,3,Submarines,2562,,
145861,4,Submarine Models,147167,,
147168,4,Parts & Accessories,147167,,
147169,4,Other Submarines,147167,,
140984,3,Tanks (Military),2562,,
140985,4,Military Tanks,140984,,
140986,4,Parts & Accessories,140984,,
44026,4,Other Tanks (Military),140984,,
140987,3,Trucks & Lorries,2562,,
140988,4,Trucks & Lorries,140987,,
140989,4,Parts & Accessories,140987,,
44029,4,Other Trucks & Lorries,140987,,
